file_name,x_min,y_min,x_max,y_max,bbox_label
/content/drive/My Drive/AAR/seedsplit/train/GoodSeed/GoodSeed44.jpg,620,2131,922,2405,GOOD
/content/drive/My Drive/AAR/seedsplit/train/GoodSeed/GoodSeed44.jpg,1035,2144,1299,2450,GOOD
/content/drive/My Drive/AAR/seedsplit/train/GoodSeed/GoodSeed44.jpg,1410,2164,1700,2419,GOOD
/content/drive/My Drive/AAR/seedsplit/train/GoodSeed/GoodSeed44.jpg,1805,2135,2054,2468,GOOD
/content/drive/My Drive/AAR/seedsplit/train/GoodSeed/GoodSeed44.jpg,2165,2125,2477,2363,GOOD
/content/drive/My Drive/AAR/seedsplit/train/GoodSeed/GoodSeed44.jpg,2644,2117,2903,2372,GOOD
/content/drive/My Drive/AAR/seedsplit/train/GoodSeed/GoodSeed44.jpg,3065,2096,3408,2360,GOOD
/content/drive/My Drive/AAR/seedsplit/train/GoodSeed/GoodSeed44.jpg,3580,2068,3900,2361,GOOD
/content/drive/My Drive/AAR/seedsplit/train/GoodSeed/GoodSeed44.jpg,4043,2051,4308,2337,GOOD
/content/drive/My Drive/AAR/seedsplit/train/GoodSeed/GoodSeed44.jpg,4498,2149,4758,2404,GOOD
/content/drive/My Drive/AAR/seedsplit/train/GoodSeed/GoodSeed45.jpg,824,2131,1131,2421,GOOD
/content/drive/My Drive/AAR/seedsplit/train/GoodSeed/GoodSeed45.jpg,1195,2176,1422,2424,GOOD
/content/drive/My Drive/AAR/seedsplit/train/GoodSeed/GoodSeed45.jpg,1554,2093,1836,2442,GOOD
/content/drive/My Drive/AAR/seedsplit/train/GoodSeed/GoodSeed45.jpg,1913,2161,2148,2395,GOOD
/content/drive/My Drive/AAR/seedsplit/train/GoodSeed/GoodSeed45.jpg,2306,2142,2554,2412,GOOD
/content/drive/My Drive/AAR/seedsplit/train/GoodSeed/GoodSeed45.jpg,2646,2101,2873,2409,GOOD
/content/drive/My Drive/AAR/seedsplit/train/GoodSeed/GoodSeed45.jpg,3029,2150,3355,2394,GOOD
/content/drive/My Drive/AAR/seedsplit/train/GoodSeed/GoodSeed45.jpg,3407,2043,3724,2370,GOOD
/content/drive/My Drive/AAR/seedsplit/train/GoodSeed/GoodSeed45.jpg,3851,2087,4112,2336,GOOD
/content/drive/My Drive/AAR/seedsplit/train/GoodSeed/GoodSeed45.jpg,4310,2042,4614,2341,GOOD
/content/drive/My Drive/AAR/seedsplit/train/GoodSeed/GoodSeed46.jpg,740,2134,1034,2426,GOOD
/content/drive/My Drive/AAR/seedsplit/train/GoodSeed/GoodSeed46.jpg,1073,2117,1360,2381,GOOD
/content/drive/My Drive/AAR/seedsplit/train/GoodSeed/GoodSeed46.jpg,1483,2112,1711,2384,GOOD
/content/drive/My Drive/AAR/seedsplit/train/GoodSeed/GoodSeed46.jpg,1841,2089,2146,2412,GOOD
/content/drive/My Drive/AAR/seedsplit/train/GoodSeed/GoodSeed46.jpg,2300,2102,2569,2386,GOOD
/content/drive/My Drive/AAR/seedsplit/train/GoodSeed/GoodSeed46.jpg,2632,2149,2941,2396,GOOD
/content/drive/My Drive/AAR/seedsplit/train/GoodSeed/GoodSeed46.jpg,3051,2122,3341,2414,GOOD
/content/drive/My Drive/AAR/seedsplit/train/GoodSeed/GoodSeed46.jpg,3458,2089,3739,2424,GOOD
/content/drive/My Drive/AAR/seedsplit/train/GoodSeed/GoodSeed46.jpg,3821,2162,4171,2430,GOOD
/content/drive/My Drive/AAR/seedsplit/train/GoodSeed/GoodSeed46.jpg,4391,2113,4692,2434,GOOD
/content/drive/My Drive/AAR/seedsplit/train/GoodSeed/GoodSeed47.jpg,622,2144,961,2362,GOOD
/content/drive/My Drive/AAR/seedsplit/train/GoodSeed/GoodSeed47.jpg,1121,2084,1362,2384,GOOD
/content/drive/My Drive/AAR/seedsplit/train/GoodSeed/GoodSeed47.jpg,1527,2125,1792,2379,GOOD
/content/drive/My Drive/AAR/seedsplit/train/GoodSeed/GoodSeed47.jpg,1921,2065,2180,2355,GOOD
/content/drive/My Drive/AAR/seedsplit/train/GoodSeed/GoodSeed47.jpg,2320,2050,2581,2323,GOOD
/content/drive/My Drive/AAR/seedsplit/train/GoodSeed/GoodSeed47.jpg,2707,2038,2977,2387,GOOD
/content/drive/My Drive/AAR/seedsplit/train/GoodSeed/GoodSeed47.jpg,3127,2036,3418,2321,GOOD
/content/drive/My Drive/AAR/seedsplit/train/GoodSeed/GoodSeed47.jpg,3561,2023,3867,2291,GOOD
/content/drive/My Drive/AAR/seedsplit/train/GoodSeed/GoodSeed47.jpg,3956,2016,4310,2311,GOOD
/content/drive/My Drive/AAR/seedsplit/train/GoodSeed/GoodSeed47.jpg,4465,2021,4811,2330,GOOD
/content/drive/My Drive/AAR/seedsplit/train/GoodSeed/GoodSeed48.jpg,797,2220,1079,2502,GOOD
/content/drive/My Drive/AAR/seedsplit/train/GoodSeed/GoodSeed48.jpg,1157,2181,1429,2459,GOOD
/content/drive/My Drive/AAR/seedsplit/train/GoodSeed/GoodSeed48.jpg,1477,2249,1733,2476,GOOD
/content/drive/My Drive/AAR/seedsplit/train/GoodSeed/GoodSeed48.jpg,1808,2193,2205,2448,GOOD
/content/drive/My Drive/AAR/seedsplit/train/GoodSeed/GoodSeed48.jpg,2444,2176,2657,2488,GOOD
/content/drive/My Drive/AAR/seedsplit/train/GoodSeed/GoodSeed48.jpg,3178,2148,3444,2434,GOOD
/content/drive/My Drive/AAR/seedsplit/train/GoodSeed/GoodSeed48.jpg,4034,2146,4330,2411,GOOD
/content/drive/My Drive/AAR/seedsplit/train/GoodSeed/GoodSeed48.jpg,4456,2156,4747,2436,GOOD
/content/drive/My Drive/AAR/seedsplit/train/GoodSeed/GoodSeed49.jpg,808,2151,1119,2448,GOOD
/content/drive/My Drive/AAR/seedsplit/train/GoodSeed/GoodSeed49.jpg,1266,2163,1584,2481,GOOD
/content/drive/My Drive/AAR/seedsplit/train/GoodSeed/GoodSeed49.jpg,1675,2112,1983,2417,GOOD
/content/drive/My Drive/AAR/seedsplit/train/GoodSeed/GoodSeed49.jpg,2156,2163,2401,2406,GOOD
/content/drive/My Drive/AAR/seedsplit/train/GoodSeed/GoodSeed49.jpg,2512,2107,2828,2443,GOOD
/content/drive/My Drive/AAR/seedsplit/train/GoodSeed/GoodSeed49.jpg,2985,2141,3226,2412,GOOD
/content/drive/My Drive/AAR/seedsplit/train/GoodSeed/GoodSeed49.jpg,3331,2130,3652,2429,GOOD
/content/drive/My Drive/AAR/seedsplit/train/GoodSeed/GoodSeed49.jpg,3832,2095,4107,2435,GOOD
/content/drive/My Drive/AAR/seedsplit/train/GoodSeed/GoodSeed49.jpg,4254,2121,4575,2418,GOOD
/content/drive/My Drive/AAR/seedsplit/train/GoodSeed/GoodSeed49.jpg,4839,2126,5083,2426,GOOD
/content/drive/My Drive/AAR/seedsplit/train/GoodSeed/GoodSeed50.jpg,821,2222,1080,2552,GOOD
/content/drive/My Drive/AAR/seedsplit/train/GoodSeed/GoodSeed50.jpg,1124,2164,1490,2486,GOOD
/content/drive/My Drive/AAR/seedsplit/train/GoodSeed/GoodSeed50.jpg,1618,2195,1877,2461,GOOD
/content/drive/My Drive/AAR/seedsplit/train/GoodSeed/GoodSeed50.jpg,2031,2191,2262,2457,GOOD
/content/drive/My Drive/AAR/seedsplit/train/GoodSeed/GoodSeed50.jpg,2370,2166,2687,2430,GOOD
/content/drive/My Drive/AAR/seedsplit/train/GoodSeed/GoodSeed50.jpg,2817,2102,3077,2421,GOOD
/content/drive/My Drive/AAR/seedsplit/train/GoodSeed/GoodSeed50.jpg,3253,2051,3557,2386,GOOD
/content/drive/My Drive/AAR/seedsplit/train/GoodSeed/GoodSeed50.jpg,3672,2083,3917,2421,GOOD
/content/drive/My Drive/AAR/seedsplit/train/GoodSeed/GoodSeed50.jpg,4048,2157,4323,2374,GOOD
/content/drive/My Drive/AAR/seedsplit/train/GoodSeed/GoodSeed50.jpg,4493,2143,4817,2453,GOOD
/content/drive/My Drive/AAR/seedsplit/train/GoodSeed/GoodSeed51.jpg,572,2265,889,2599,GOOD
/content/drive/My Drive/AAR/seedsplit/train/GoodSeed/GoodSeed51.jpg,1031,2202,1332,2553,GOOD
/content/drive/My Drive/AAR/seedsplit/train/GoodSeed/GoodSeed51.jpg,1565,2290,1796,2524,GOOD
/content/drive/My Drive/AAR/seedsplit/train/GoodSeed/GoodSeed51.jpg,1963,2224,2208,2500,GOOD
/content/drive/My Drive/AAR/seedsplit/train/GoodSeed/GoodSeed51.jpg,2409,2098,2801,2575,GOOD
/content/drive/My Drive/AAR/seedsplit/train/GoodSeed/GoodSeed51.jpg,2938,2204,3164,2488,GOOD
/content/drive/My Drive/AAR/seedsplit/train/GoodSeed/GoodSeed51.jpg,3381,2148,3634,2437,GOOD
/content/drive/My Drive/AAR/seedsplit/train/GoodSeed/GoodSeed51.jpg,3856,2152,4111,2425,GOOD
/content/drive/My Drive/AAR/seedsplit/train/GoodSeed/GoodSeed51.jpg,4206,2134,4514,2414,GOOD
/content/drive/My Drive/AAR/seedsplit/train/GoodSeed/GoodSeed51.jpg,4645,2102,4961,2394,GOOD
/content/drive/My Drive/AAR/seedsplit/train/GoodSeed/GoodSeed52.jpg,801,2281,1067,2535,GOOD
/content/drive/My Drive/AAR/seedsplit/train/GoodSeed/GoodSeed52.jpg,1176,2261,1502,2594,GOOD
/content/drive/My Drive/AAR/seedsplit/train/GoodSeed/GoodSeed52.jpg,1632,2210,1944,2488,GOOD
/content/drive/My Drive/AAR/seedsplit/train/GoodSeed/GoodSeed52.jpg,2075,2220,2316,2522,GOOD
/content/drive/My Drive/AAR/seedsplit/train/GoodSeed/GoodSeed52.jpg,2455,2187,2772,2481,GOOD
/content/drive/My Drive/AAR/seedsplit/train/GoodSeed/GoodSeed52.jpg,2880,2125,3177,2493,GOOD
/content/drive/My Drive/AAR/seedsplit/train/GoodSeed/GoodSeed52.jpg,3305,2136,3593,2416,GOOD
/content/drive/My Drive/AAR/seedsplit/train/GoodSeed/GoodSeed52.jpg,3739,2093,4045,2410,GOOD
/content/drive/My Drive/AAR/seedsplit/train/GoodSeed/GoodSeed52.jpg,4177,2074,4445,2395,GOOD
/content/drive/My Drive/AAR/seedsplit/train/GoodSeed/GoodSeed52.jpg,4540,2127,4811,2437,GOOD
/content/drive/My Drive/AAR/seedsplit/train/GoodSeed/GoodSeed53.jpg,646,2250,923,2508,GOOD
/content/drive/My Drive/AAR/seedsplit/train/GoodSeed/GoodSeed53.jpg,1048,2237,1301,2514,GOOD
/content/drive/My Drive/AAR/seedsplit/train/GoodSeed/GoodSeed53.jpg,1465,2196,1719,2475,GOOD
/content/drive/My Drive/AAR/seedsplit/train/GoodSeed/GoodSeed53.jpg,1786,2194,2041,2477,GOOD
/content/drive/My Drive/AAR/seedsplit/train/GoodSeed/GoodSeed53.jpg,2107,2197,2433,2494,GOOD
/content/drive/My Drive/AAR/seedsplit/train/GoodSeed/GoodSeed53.jpg,2571,2169,2862,2421,GOOD
/content/drive/My Drive/AAR/seedsplit/train/GoodSeed/GoodSeed53.jpg,2965,2174,3249,2431,GOOD
/content/drive/My Drive/AAR/seedsplit/train/GoodSeed/GoodSeed53.jpg,3358,2122,3645,2423,GOOD
/content/drive/My Drive/AAR/seedsplit/train/GoodSeed/GoodSeed53.jpg,3805,2157,4143,2439,GOOD
/content/drive/My Drive/AAR/seedsplit/train/GoodSeed/GoodSeed53.jpg,4309,2142,4602,2443,GOOD
/content/drive/My Drive/AAR/seedsplit/train/GoodSeed/GoodSeed54.jpg,700,2264,957,2547,GOOD
/content/drive/My Drive/AAR/seedsplit/train/GoodSeed/GoodSeed54.jpg,1030,2315,1337,2591,GOOD
/content/drive/My Drive/AAR/seedsplit/train/GoodSeed/GoodSeed54.jpg,1393,2255,1654,2547,GOOD
/content/drive/My Drive/AAR/seedsplit/train/GoodSeed/GoodSeed54.jpg,1805,2235,2083,2511,GOOD
/content/drive/My Drive/AAR/seedsplit/train/GoodSeed/GoodSeed54.jpg,2224,2100,2502,2487,GOOD
/content/drive/My Drive/AAR/seedsplit/train/GoodSeed/GoodSeed54.jpg,2663,2180,2935,2470,GOOD
/content/drive/My Drive/AAR/seedsplit/train/GoodSeed/GoodSeed54.jpg,3099,2184,3353,2453,GOOD
/content/drive/My Drive/AAR/seedsplit/train/GoodSeed/GoodSeed54.jpg,3529,2154,3796,2442,GOOD
/content/drive/My Drive/AAR/seedsplit/train/GoodSeed/GoodSeed54.jpg,3951,2132,4273,2419,GOOD
/content/drive/My Drive/AAR/seedsplit/train/GoodSeed/GoodSeed54.jpg,4384,2128,4681,2409,GOOD
/content/drive/My Drive/AAR/seedsplit/train/GoodSeed/GoodSeed55.jpg,478,2292,828,2586,GOOD
/content/drive/My Drive/AAR/seedsplit/train/GoodSeed/GoodSeed55.jpg,974,2313,1203,2539,GOOD
/content/drive/My Drive/AAR/seedsplit/train/GoodSeed/GoodSeed55.jpg,1377,2220,1690,2561,GOOD
/content/drive/My Drive/AAR/seedsplit/train/GoodSeed/GoodSeed55.jpg,1903,2179,2157,2471,GOOD
/content/drive/My Drive/AAR/seedsplit/train/GoodSeed/GoodSeed55.jpg,2359,2201,2664,2472,GOOD
/content/drive/My Drive/AAR/seedsplit/train/GoodSeed/GoodSeed55.jpg,2804,2142,3011,2474,GOOD
/content/drive/My Drive/AAR/seedsplit/train/GoodSeed/GoodSeed55.jpg,3125,2192,3441,2430,GOOD
/content/drive/My Drive/AAR/seedsplit/train/GoodSeed/GoodSeed55.jpg,3583,2109,3873,2395,GOOD
/content/drive/My Drive/AAR/seedsplit/train/GoodSeed/GoodSeed55.jpg,3952,2011,4300,2418,GOOD
/content/drive/My Drive/AAR/seedsplit/train/GoodSeed/GoodSeed55.jpg,4435,2047,4728,2384,GOOD
/content/drive/My Drive/AAR/seedsplit/train/GoodSeed/GoodSeed56.jpg,736,2205,1083,2499,GOOD
/content/drive/My Drive/AAR/seedsplit/train/GoodSeed/GoodSeed56.jpg,1229,2229,1456,2450,GOOD
/content/drive/My Drive/AAR/seedsplit/train/GoodSeed/GoodSeed56.jpg,1631,2140,1943,2480,GOOD
/content/drive/My Drive/AAR/seedsplit/train/GoodSeed/GoodSeed56.jpg,2157,2102,2410,2361,GOOD
/content/drive/My Drive/AAR/seedsplit/train/GoodSeed/GoodSeed56.jpg,2607,2130,2918,2407,GOOD
/content/drive/My Drive/AAR/seedsplit/train/GoodSeed/GoodSeed56.jpg,3060,2073,3261,2398,GOOD
/content/drive/My Drive/AAR/seedsplit/train/GoodSeed/GoodSeed56.jpg,3385,2127,3700,2346,GOOD
/content/drive/My Drive/AAR/seedsplit/train/GoodSeed/GoodSeed56.jpg,3842,2046,4134,2342,GOOD
/content/drive/My Drive/AAR/seedsplit/train/GoodSeed/GoodSeed56.jpg,4215,1952,4565,2360,GOOD
/content/drive/My Drive/AAR/seedsplit/train/GoodSeed/GoodSeed56.jpg,4702,1989,4999,2331,GOOD
/content/drive/My Drive/AAR/seedsplit/train/GoodSeed/GoodSeed57.jpg,538,2268,783,2523,GOOD
/content/drive/My Drive/AAR/seedsplit/train/GoodSeed/GoodSeed57.jpg,996,2255,1281,2484,GOOD
/content/drive/My Drive/AAR/seedsplit/train/GoodSeed/GoodSeed57.jpg,1495,2172,1756,2532,GOOD
/content/drive/My Drive/AAR/seedsplit/train/GoodSeed/GoodSeed57.jpg,2384,2154,2651,2506,GOOD
/content/drive/My Drive/AAR/seedsplit/train/GoodSeed/GoodSeed57.jpg,2825,2176,3150,2482,GOOD
/content/drive/My Drive/AAR/seedsplit/train/GoodSeed/GoodSeed57.jpg,3300,2182,3539,2418,GOOD
/content/drive/My Drive/AAR/seedsplit/train/GoodSeed/GoodSeed57.jpg,3671,2134,3990,2443,GOOD
/content/drive/My Drive/AAR/seedsplit/train/GoodSeed/GoodSeed57.jpg,4108,2115,4408,2478,GOOD
/content/drive/My Drive/AAR/seedsplit/train/GoodSeed/GoodSeed57.jpg,4671,2094,4993,2403,GOOD
/content/drive/My Drive/AAR/seedsplit/train/GoodSeed/GoodSeed58.jpg,624,2343,856,2629,GOOD
/content/drive/My Drive/AAR/seedsplit/train/GoodSeed/GoodSeed58.jpg,1103,2345,1371,2640,GOOD
/content/drive/My Drive/AAR/seedsplit/train/GoodSeed/GoodSeed58.jpg,1539,2275,1878,2612,GOOD
/content/drive/My Drive/AAR/seedsplit/train/GoodSeed/GoodSeed58.jpg,2046,2275,2324,2571,GOOD
/content/drive/My Drive/AAR/seedsplit/train/GoodSeed/GoodSeed58.jpg,2473,2261,2896,2550,GOOD
/content/drive/My Drive/AAR/seedsplit/train/GoodSeed/GoodSeed58.jpg,3179,2213,3474,2594,GOOD
/content/drive/My Drive/AAR/seedsplit/train/GoodSeed/GoodSeed58.jpg,3704,2192,3967,2535,GOOD
/content/drive/My Drive/AAR/seedsplit/train/GoodSeed/GoodSeed58.jpg,4146,2131,4418,2523,GOOD
/content/drive/My Drive/AAR/seedsplit/train/GoodSeed/GoodSeed58.jpg,4598,2147,4922,2425,GOOD
/content/drive/My Drive/AAR/seedsplit/train/GoodSeed/GoodSeed58.jpg,5080,2115,5339,2490,GOOD
/content/drive/My Drive/AAR/seedsplit/train/GoodSeed/GoodSeed59.jpg,684,2309,958,2594,GOOD
/content/drive/My Drive/AAR/seedsplit/train/GoodSeed/GoodSeed59.jpg,1091,2275,1366,2621,GOOD
/content/drive/My Drive/AAR/seedsplit/train/GoodSeed/GoodSeed59.jpg,1525,2309,1780,2545,GOOD
/content/drive/My Drive/AAR/seedsplit/train/GoodSeed/GoodSeed59.jpg,1911,2224,2145,2563,GOOD
/content/drive/My Drive/AAR/seedsplit/train/GoodSeed/GoodSeed59.jpg,2295,2226,2524,2573,GOOD
/content/drive/My Drive/AAR/seedsplit/train/GoodSeed/GoodSeed59.jpg,2769,2215,3029,2552,GOOD
/content/drive/My Drive/AAR/seedsplit/train/GoodSeed/GoodSeed59.jpg,3201,2237,3484,2543,GOOD
/content/drive/My Drive/AAR/seedsplit/train/GoodSeed/GoodSeed59.jpg,3598,2212,3908,2538,GOOD
/content/drive/My Drive/AAR/seedsplit/train/GoodSeed/GoodSeed59.jpg,4072,2172,4369,2468,GOOD
/content/drive/My Drive/AAR/seedsplit/train/GoodSeed/GoodSeed59.jpg,4568,2155,4843,2488,GOOD
/content/drive/My Drive/AAR/seedsplit/train/GoodSeed/GoodSeed60.jpg,861,2313,1119,2588,GOOD
/content/drive/My Drive/AAR/seedsplit/train/GoodSeed/GoodSeed60.jpg,1266,2274,1597,2620,GOOD
/content/drive/My Drive/AAR/seedsplit/train/GoodSeed/GoodSeed60.jpg,1751,2254,2054,2607,GOOD
/content/drive/My Drive/AAR/seedsplit/train/GoodSeed/GoodSeed60.jpg,2176,2222,2426,2539,GOOD
/content/drive/My Drive/AAR/seedsplit/train/GoodSeed/GoodSeed60.jpg,2601,2262,2851,2529,GOOD
/content/drive/My Drive/AAR/seedsplit/train/GoodSeed/GoodSeed60.jpg,2995,2207,3279,2515,GOOD
/content/drive/My Drive/AAR/seedsplit/train/GoodSeed/GoodSeed60.jpg,3516,2246,3779,2504,GOOD
/content/drive/My Drive/AAR/seedsplit/train/GoodSeed/GoodSeed60.jpg,3958,2127,4259,2450,GOOD
/content/drive/My Drive/AAR/seedsplit/train/GoodSeed/GoodSeed60.jpg,4444,2171,4675,2441,GOOD
/content/drive/My Drive/AAR/seedsplit/train/GoodSeed/GoodSeed60.jpg,4724,2217,4964,2465,GOOD
/content/drive/My Drive/AAR/seedsplit/train/GoodSeed/GoodSeed61.jpg,634,2332,956,2615,GOOD
/content/drive/My Drive/AAR/seedsplit/train/GoodSeed/GoodSeed61.jpg,1137,2246,1489,2674,GOOD
/content/drive/My Drive/AAR/seedsplit/train/GoodSeed/GoodSeed61.jpg,1560,2160,1968,2530,GOOD
/content/drive/My Drive/AAR/seedsplit/train/GoodSeed/GoodSeed61.jpg,2136,2213,2415,2521,GOOD
/content/drive/My Drive/AAR/seedsplit/train/GoodSeed/GoodSeed61.jpg,2559,2199,2825,2460,GOOD
/content/drive/My Drive/AAR/seedsplit/train/GoodSeed/GoodSeed61.jpg,2965,2242,3200,2473,GOOD
/content/drive/My Drive/AAR/seedsplit/train/GoodSeed/GoodSeed61.jpg,3390,2175,3599,2456,GOOD
/content/drive/My Drive/AAR/seedsplit/train/GoodSeed/GoodSeed61.jpg,3782,2132,4106,2419,GOOD
/content/drive/My Drive/AAR/seedsplit/train/GoodSeed/GoodSeed61.jpg,4204,2144,4494,2428,GOOD
/content/drive/My Drive/AAR/seedsplit/train/GoodSeed/GoodSeed61.jpg,4655,2098,4993,2416,GOOD
/content/drive/My Drive/AAR/seedsplit/train/GoodSeed/GoodSeed62.jpg,588,2348,911,2630,GOOD
/content/drive/My Drive/AAR/seedsplit/train/GoodSeed/GoodSeed62.jpg,1093,2259,1446,2688,GOOD
/content/drive/My Drive/AAR/seedsplit/train/GoodSeed/GoodSeed62.jpg,1517,2172,1925,2542,GOOD
/content/drive/My Drive/AAR/seedsplit/train/GoodSeed/GoodSeed62.jpg,2095,2223,2373,2531,GOOD
/content/drive/My Drive/AAR/seedsplit/train/GoodSeed/GoodSeed62.jpg,2518,2206,2785,2465,GOOD
/content/drive/My Drive/AAR/seedsplit/train/GoodSeed/GoodSeed62.jpg,2924,2248,3160,2484,GOOD
/content/drive/My Drive/AAR/seedsplit/train/GoodSeed/GoodSeed62.jpg,3350,2178,3560,2455,GOOD
/content/drive/My Drive/AAR/seedsplit/train/GoodSeed/GoodSeed62.jpg,3742,2134,4595,2420,GOOD
/content/drive/My Drive/AAR/seedsplit/train/GoodSeed/GoodSeed62.jpg,4614,2096,4954,2417,GOOD
/content/drive/My Drive/AAR/seedsplit/train/GoodSeed/GoodSeed63.jpg,836,2130,1105,2440,GOOD
/content/drive/My Drive/AAR/seedsplit/train/GoodSeed/GoodSeed63.jpg,1272,2155,1507,2488,GOOD
/content/drive/My Drive/AAR/seedsplit/train/GoodSeed/GoodSeed63.jpg,1696,2135,2008,2410,GOOD
/content/drive/My Drive/AAR/seedsplit/train/GoodSeed/GoodSeed63.jpg,2129,2087,2377,2374,GOOD
/content/drive/My Drive/AAR/seedsplit/train/GoodSeed/GoodSeed63.jpg,2512,2081,2772,2434,GOOD
/content/drive/My Drive/AAR/seedsplit/train/GoodSeed/GoodSeed63.jpg,2914,2066,3164,2442,GOOD
/content/drive/My Drive/AAR/seedsplit/train/GoodSeed/GoodSeed63.jpg,3290,2020,3623,2382,GOOD
/content/drive/My Drive/AAR/seedsplit/train/GoodSeed/GoodSeed63.jpg,3696,2116,4075,2375,GOOD
/content/drive/My Drive/AAR/seedsplit/train/GoodSeed/GoodSeed63.jpg,4169,2079,4445,2352,GOOD
/content/drive/My Drive/AAR/seedsplit/train/GoodSeed/GoodSeed63.jpg,4617,2010,4906,2340,GOOD
/content/drive/My Drive/AAR/seedsplit/train/GoodSeed/GoodSeed64.jpg,1037,2384,1294,2665,GOOD
/content/drive/My Drive/AAR/seedsplit/train/GoodSeed/GoodSeed64.jpg,1525,2330,1803,2626,GOOD
/content/drive/My Drive/AAR/seedsplit/train/GoodSeed/GoodSeed64.jpg,1978,2303,2324,2605,GOOD
/content/drive/My Drive/AAR/seedsplit/train/GoodSeed/GoodSeed64.jpg,2430,2298,2668,2608,GOOD
/content/drive/My Drive/AAR/seedsplit/train/GoodSeed/GoodSeed64.jpg,2792,2297,3009,2538,GOOD
/content/drive/My Drive/AAR/seedsplit/train/GoodSeed/GoodSeed64.jpg,3159,2256,3405,2527,GOOD
/content/drive/My Drive/AAR/seedsplit/train/GoodSeed/GoodSeed64.jpg,3517,2188,3919,2462,GOOD
/content/drive/My Drive/AAR/seedsplit/train/GoodSeed/GoodSeed64.jpg,3966,2199,4234,2482,GOOD
/content/drive/My Drive/AAR/seedsplit/train/GoodSeed/GoodSeed64.jpg,4326,2184,4596,2492,GOOD
/content/drive/My Drive/AAR/seedsplit/train/GoodSeed/GoodSeed64.jpg,4720,2151,4997,2454,GOOD
/content/drive/My Drive/AAR/seedsplit/train/GoodSeed/GoodSeed65.jpg,1106,2340,1398,2643,GOOD
/content/drive/My Drive/AAR/seedsplit/train/GoodSeed/GoodSeed65.jpg,1592,2309,1870,2618,GOOD
/content/drive/My Drive/AAR/seedsplit/train/GoodSeed/GoodSeed65.jpg,2046,2284,2389,2597,GOOD
/content/drive/My Drive/AAR/seedsplit/train/GoodSeed/GoodSeed65.jpg,2494,2281,2732,2589,GOOD
/content/drive/My Drive/AAR/seedsplit/train/GoodSeed/GoodSeed65.jpg,2842,2272,3115,2518,GOOD
/content/drive/My Drive/AAR/seedsplit/train/GoodSeed/GoodSeed65.jpg,3221,2241,3468,2512,GOOD
/content/drive/My Drive/AAR/seedsplit/train/GoodSeed/GoodSeed65.jpg,3583,2175,3981,2447,GOOD
/content/drive/My Drive/AAR/seedsplit/train/GoodSeed/GoodSeed65.jpg,4028,2188,4297,2472,GOOD
/content/drive/My Drive/AAR/seedsplit/train/GoodSeed/GoodSeed65.jpg,4389,2174,4659,2480,GOOD
/content/drive/My Drive/AAR/seedsplit/train/GoodSeed/GoodSeed65.jpg,4783,2141,5060,2443,GOOD
/content/drive/My Drive/AAR/seedsplit/train/GoodSeed/GoodSeed66.jpg,573,2024,1207,2304,GOOD
/content/drive/My Drive/AAR/seedsplit/train/GoodSeed/GoodSeed66.jpg,1298,2016,1629,2349,GOOD
/content/drive/My Drive/AAR/seedsplit/train/GoodSeed/GoodSeed66.jpg,1724,2035,2025,2363,GOOD
/content/drive/My Drive/AAR/seedsplit/train/GoodSeed/GoodSeed66.jpg,2106,2002,2388,2283,GOOD
/content/drive/My Drive/AAR/seedsplit/train/GoodSeed/GoodSeed66.jpg,2470,2084,2803,2355,GOOD
/content/drive/My Drive/AAR/seedsplit/train/GoodSeed/GoodSeed66.jpg,2903,2058,3203,2303,GOOD
/content/drive/My Drive/AAR/seedsplit/train/GoodSeed/GoodSeed66.jpg,3250,2053,3549,2298,GOOD
/content/drive/My Drive/AAR/seedsplit/train/GoodSeed/GoodSeed66.jpg,3667,2009,3923,2267,GOOD
/content/drive/My Drive/AAR/seedsplit/train/GoodSeed/GoodSeed66.jpg,4059,2006,4284,2389,GOOD
/content/drive/My Drive/AAR/seedsplit/train/GoodSeed/GoodSeed67.jpg,497,1933,826,2206,GOOD
/content/drive/My Drive/AAR/seedsplit/train/GoodSeed/GoodSeed67.jpg,998,1990,1224,2237,GOOD
/content/drive/My Drive/AAR/seedsplit/train/GoodSeed/GoodSeed67.jpg,1382,1969,1714,2301,GOOD
/content/drive/My Drive/AAR/seedsplit/train/GoodSeed/GoodSeed67.jpg,1807,1995,2108,2322,GOOD
/content/drive/My Drive/AAR/seedsplit/train/GoodSeed/GoodSeed67.jpg,2162,2018,2448,2245,GOOD
/content/drive/My Drive/AAR/seedsplit/train/GoodSeed/GoodSeed67.jpg,2551,2057,2886,2326,GOOD
/content/drive/My Drive/AAR/seedsplit/train/GoodSeed/GoodSeed67.jpg,2990,2037,3287,2279,GOOD
/content/drive/My Drive/AAR/seedsplit/train/GoodSeed/GoodSeed67.jpg,3334,2041,3633,2287,GOOD
/content/drive/My Drive/AAR/seedsplit/train/GoodSeed/GoodSeed67.jpg,3751,2003,4006,2262,GOOD
/content/drive/My Drive/AAR/seedsplit/train/GoodSeed/GoodSeed67.jpg,4145,2007,4369,2391,GOOD
/content/drive/My Drive/AAR/seedsplit/train/GoodSeed/GoodSeed68.jpg,667,2047,899,2305,GOOD
/content/drive/My Drive/AAR/seedsplit/train/GoodSeed/GoodSeed68.jpg,974,2096,1236,2353,GOOD
