file_name,x_min,y_min,x_max,y_max,bbox_label
/content/drive/My Drive/AAR/dataset/LightBox/Set6/SpaceOutRandom_BadSeeds (s6).jpg,2699,2189,3158,2525,BAD
/content/drive/My Drive/AAR/dataset/LightBox/Set6/SpaceOutRandom_BadSeeds (s6).jpg,4190,1707,4504,1975,BAD
/content/drive/My Drive/AAR/dataset/LightBox/Set6/SpaceOutRandom_BadSeeds (s6).jpg,3838,2900,4159,3274,BAD
/content/drive/My Drive/AAR/dataset/LightBox/Set6/Line_Mix (s6).jpg,133,1657,598,2060,GOOD
/content/drive/My Drive/AAR/dataset/LightBox/Set6/Line_Mix (s6).jpg,629,1650,1086,2083,GOOD
/content/drive/My Drive/AAR/dataset/LightBox/Set6/Line_Mix (s6).jpg,1132,1681,1558,2045,GOOD
/content/drive/My Drive/AAR/dataset/LightBox/Set6/Line_Mix (s6).jpg,1574,1642,2000,2099,GOOD
/content/drive/My Drive/AAR/dataset/LightBox/Set6/Line_Mix (s6).jpg,2154,1642,2511,2076,BAD
/content/drive/My Drive/AAR/dataset/LightBox/Set6/Line_Mix (s6).jpg,2728,1673,3130,2076,BAD
/content/drive/My Drive/AAR/dataset/LightBox/Set6/Line_Mix (s6).jpg,3192,1619,3634,2083,GOOD
/content/drive/My Drive/AAR/dataset/LightBox/Set6/Line_Mix (s6).jpg,3703,1634,4160,2083,BAD
/content/drive/My Drive/AAR/dataset/LightBox/Set6/Line_Mix (s6).jpg,4176,1650,4602,2114,GOOD
/content/drive/My Drive/AAR/dataset/LightBox/Set6/Line_Mix (s6).jpg,4633,1673,5090,2114,GOOD
/content/drive/My Drive/AAR/dataset/LightBox/Set6/SpaceOutRandom_Mix (s6).jpg,3537,2858,3823,3191,GOOD
/content/drive/My Drive/AAR/dataset/LightBox/Set6/SpaceOutRandom_Mix (s6).jpg,1941,1278,2352,1626,GOOD
/content/drive/My Drive/AAR/dataset/LightBox/Set6/SpaceOutRandom_Mix (s6).jpg,1616,1588,2027,1921,BAD
/content/drive/My Drive/AAR/dataset/LightBox/Set6/SpaceOutRandom_Mix (s6).jpg,2205,2680,2453,2990,BAD
/content/drive/My Drive/AAR/dataset/LightBox/Set6/SpaceOutRandom_Mix (s6).jpg,2112,1859,2414,2161,BAD
/content/drive/My Drive/AAR/dataset/LightBox/Set6/SpaceOutRandom_Mix (s6).jpg,3258,1929,3599,2200,BAD
/content/drive/My Drive/AAR/dataset/LightBox/Set6/SpaceOutRandom_Mix (s6).jpg,3126,1681,3413,1936,BAD
/content/drive/My Drive/AAR/dataset/LightBox/Set6/SpaceOutRandom_Mix (s6).jpg,1570,1913,1872,2231,GOOD
/content/drive/My Drive/AAR/dataset/LightBox/Set6/SpaceOutRandom_Mix (s6).jpg,2445,2719,2724,3021,GOOD
/content/drive/My Drive/AAR/dataset/LightBox/Set6/SpaceOutRandom_Mix (s6).jpg,1353,1425,1701,1766,GOOD
/content/drive/My Drive/AAR/dataset/LightBox/Set5/SpaceOutRandom_BadSeeds (s5).jpg,1766,2150,2072,2464,BAD
/content/drive/My Drive/AAR/dataset/LightBox/Set5/SpaceOutRandom_BadSeeds (s5).jpg,2217,2961,2607,3328,BAD
/content/drive/My Drive/AAR/dataset/LightBox/Set5/SpaceOutRandom_BadSeeds (s5).jpg,2340,1562,2668,1852,BAD
/content/drive/My Drive/AAR/dataset/LightBox/Set5/SpaceOutRandom_BadSeeds (s5).jpg,2309,1860,2684,2150,BAD
/content/drive/My Drive/AAR/dataset/LightBox/Set5/SpaceOutRandom_BadSeeds (s5).jpg,2982,1478,3318,1738,BAD
/content/drive/My Drive/AAR/dataset/LightBox/Set5/SpaceOutRandom_BadSeeds (s5).jpg,3945,1791,4282,2173,BAD
/content/drive/My Drive/AAR/dataset/LightBox/Set5/SpaceOutRandom_BadSeeds (s5).jpg,3984,2479,4366,2823,BAD
/content/drive/My Drive/AAR/dataset/LightBox/Set5/SpaceOutRandom_BadSeeds (s5).jpg,3135,2181,3494,2510,BAD
/content/drive/My Drive/AAR/dataset/LightBox/Set5/SpaceOutRandom_BadSeeds (s5).jpg,3464,2403,3800,2709,BAD
/content/drive/My Drive/AAR/dataset/LightBox/Set5/SpaceOutRandom_BadSeeds (s5).jpg,3288,2716,3586,3007,BAD
/content/drive/My Drive/AAR/dataset/LightBox/Set5/Line_Mix (s5).jpg,40,1410,505,1874,GOOD
/content/drive/My Drive/AAR/dataset/LightBox/Set5/Line_Mix (s5).jpg,574,1433,938,1921,BAD
/content/drive/My Drive/AAR/dataset/LightBox/Set5/Line_Mix (s5).jpg,993,1394,1426,1789,BAD
/content/drive/My Drive/AAR/dataset/LightBox/Set5/Line_Mix (s5).jpg,1450,1425,1984,1882,BAD
/content/drive/My Drive/AAR/dataset/LightBox/Set5/Line_Mix (s5).jpg,2030,1402,2487,1789,GOOD
/content/drive/My Drive/AAR/dataset/LightBox/Set5/Line_Mix (s5).jpg,2557,1394,3006,1797,GOOD
/content/drive/My Drive/AAR/dataset/LightBox/Set5/Line_Mix (s5).jpg,3084,1379,3579,1805,BAD
/content/drive/My Drive/AAR/dataset/LightBox/Set5/Line_Mix (s5).jpg,3626,1379,4021,1797,BAD
/content/drive/My Drive/AAR/dataset/LightBox/Set5/Line_Mix (s5).jpg,4060,1379,4517,1828,GOOD
/content/drive/My Drive/AAR/dataset/LightBox/Set5/Line_Mix (s5).jpg,4540,1386,5028,1851,BAD
/content/drive/My Drive/AAR/dataset/LightBox/Set5/Line_GoodSeeds (s5).jpg,115,1852,573,2204,GOOD
/content/drive/My Drive/AAR/dataset/LightBox/Set5/Line_GoodSeeds (s5).jpg,696,1875,1086,2166,GOOD
/content/drive/My Drive/AAR/dataset/LightBox/Set5/Line_GoodSeeds (s5).jpg,1162,1845,1537,2128,GOOD
/content/drive/My Drive/AAR/dataset/LightBox/Set5/Line_GoodSeeds (s5).jpg,1652,1799,1988,2135,GOOD
/content/drive/My Drive/AAR/dataset/LightBox/Set5/Line_GoodSeeds (s5).jpg,2210,1768,2500,2105,GOOD
/content/drive/My Drive/AAR/dataset/LightBox/Set5/Line_GoodSeeds (s5).jpg,2768,1837,3020,2135,GOOD
/content/drive/My Drive/AAR/dataset/LightBox/Set5/Line_GoodSeeds (s5).jpg,3257,1806,3571,2120,GOOD
/content/drive/My Drive/AAR/dataset/LightBox/Set5/Line_GoodSeeds (s5).jpg,3762,1776,4083,2135,GOOD
/content/drive/My Drive/AAR/dataset/LightBox/Set5/Line_GoodSeeds (s5).jpg,4182,1799,4580,2135,GOOD
/content/drive/My Drive/AAR/dataset/LightBox/Set5/Line_GoodSeeds (s5).jpg,4702,1760,5046,2143,GOOD
/content/drive/My Drive/AAR/dataset/LightBox/Set5/Line_BadSeeds (s5).jpg,191,1845,665,2128,BAD
/content/drive/My Drive/AAR/dataset/LightBox/Set5/Line_BadSeeds (s5).jpg,818,1845,1170,2181,BAD
/content/drive/My Drive/AAR/dataset/LightBox/Set5/Line_BadSeeds (s5).jpg,1262,1837,1621,2135,BAD
/content/drive/My Drive/AAR/dataset/LightBox/Set5/Line_BadSeeds (s5).jpg,1789,1822,2103,2112,BAD
/content/drive/My Drive/AAR/dataset/LightBox/Set5/Line_BadSeeds (s5).jpg,2301,1776,2623,2135,BAD
/content/drive/My Drive/AAR/dataset/LightBox/Set5/Line_BadSeeds (s5).jpg,2745,1791,3066,2059,BAD
/content/drive/My Drive/AAR/dataset/LightBox/Set5/Line_BadSeeds (s5).jpg,3257,1806,3617,2135,BAD
/content/drive/My Drive/AAR/dataset/LightBox/Set5/Line_BadSeeds (s5).jpg,3861,1814,4205,2097,BAD
/content/drive/My Drive/AAR/dataset/LightBox/Set5/Line_BadSeeds (s5).jpg,4282,1745,4664,2074,BAD
/content/drive/My Drive/AAR/dataset/LightBox/Set5/Line_BadSeeds (s5).jpg,4672,1768,5108,2120,BAD
/content/drive/My Drive/AAR/dataset/LightBox/Set5/SpaceOutRandom_Mix (s5).jpg,2220,2215,2538,2556,BAD
/content/drive/My Drive/AAR/dataset/LightBox/Set5/SpaceOutRandom_Mix (s5).jpg,1523,1929,1872,2231,BAD
/content/drive/My Drive/AAR/dataset/LightBox/Set5/SpaceOutRandom_Mix (s5).jpg,1965,1193,2329,1572,BAD
/content/drive/My Drive/AAR/dataset/LightBox/Set5/SpaceOutRandom_Mix (s5).jpg,2933,1379,3336,1743,BAD
/content/drive/My Drive/AAR/dataset/LightBox/Set5/SpaceOutRandom_Mix (s5).jpg,4203,1092,4544,1518,BAD
/content/drive/My Drive/AAR/dataset/LightBox/Set5/SpaceOutRandom_Mix (s5).jpg,4025,674,4420,1030,BAD
/content/drive/My Drive/AAR/dataset/LightBox/Set5/SpaceOutRandom_Mix (s5).jpg,3150,2254,3529,2726,BAD
/content/drive/My Drive/AAR/dataset/LightBox/Set5/SpaceOutRandom_Mix (s5).jpg,3142,2595,3459,2928,GOOD
/content/drive/My Drive/AAR/dataset/LightBox/Set5/SpaceOutRandom_Mix (s5).jpg,3707,1317,4048,1681,GOOD
/content/drive/My Drive/AAR/dataset/LightBox/Set5/SpaceOutRandom_Mix (s5).jpg,3924,1131,4211,1503,GOOD
/content/drive/My Drive/AAR/dataset/LightBox/Set5/SpaceOutRandom_GoodSeeds (s5).jpg,1239,2846,1552,3137,GOOD
/content/drive/My Drive/AAR/dataset/LightBox/Set5/SpaceOutRandom_GoodSeeds (s5).jpg,2187,2196,2523,2449,GOOD
/content/drive/My Drive/AAR/dataset/LightBox/Set5/SpaceOutRandom_GoodSeeds (s5).jpg,2699,2793,2982,3167,GOOD
/content/drive/My Drive/AAR/dataset/LightBox/Set5/SpaceOutRandom_GoodSeeds (s5).jpg,1827,1684,2179,1921,GOOD
/content/drive/My Drive/AAR/dataset/LightBox/Set5/SpaceOutRandom_GoodSeeds (s5).jpg,2034,1011,2363,1371,GOOD
/content/drive/My Drive/AAR/dataset/LightBox/Set5/SpaceOutRandom_GoodSeeds (s5).jpg,2646,1676,2936,1998,GOOD
/content/drive/My Drive/AAR/dataset/LightBox/Set5/SpaceOutRandom_GoodSeeds (s5).jpg,3074,1600,3349,1898,GOOD
/content/drive/My Drive/AAR/dataset/LightBox/Set5/SpaceOutRandom_GoodSeeds (s5).jpg,3074,1156,3425,1462,GOOD
/content/drive/My Drive/AAR/dataset/LightBox/Set5/SpaceOutRandom_GoodSeeds (s5).jpg,3991,2365,4320,2770,GOOD
/content/drive/My Drive/AAR/dataset/LightBox/Set5/SpaceOutRandom_GoodSeeds (s5).jpg,4152,2709,4488,2984,GOOD
/content/drive/My Drive/AAR/dataset/LightBox/Set4/SpaceOutRandom_GoodSeeds (s4).jpg,742,1531,1162,1883,GOOD
/content/drive/My Drive/AAR/dataset/LightBox/Set4/SpaceOutRandom_GoodSeeds (s4).jpg,558,1768,971,2059,GOOD
/content/drive/My Drive/AAR/dataset/LightBox/Set4/SpaceOutRandom_GoodSeeds (s4).jpg,1399,1455,1705,1722,GOOD
/content/drive/My Drive/AAR/dataset/LightBox/Set4/SpaceOutRandom_GoodSeeds (s4).jpg,1514,1982,1873,2311,GOOD
/content/drive/My Drive/AAR/dataset/LightBox/Set4/SpaceOutRandom_GoodSeeds (s4).jpg,1552,2647,1927,3037,GOOD
/content/drive/My Drive/AAR/dataset/LightBox/Set4/SpaceOutRandom_GoodSeeds (s4).jpg,2248,1615,2546,1952,GOOD
/content/drive/My Drive/AAR/dataset/LightBox/Set4/SpaceOutRandom_GoodSeeds (s4).jpg,3272,805,3586,1141,GOOD
/content/drive/My Drive/AAR/dataset/LightBox/Set4/SpaceOutRandom_GoodSeeds (s4).jpg,2997,1898,3288,2196,GOOD
/content/drive/My Drive/AAR/dataset/LightBox/Set4/SpaceOutRandom_GoodSeeds (s4).jpg,3020,2426,3311,2747,GOOD
/content/drive/My Drive/AAR/dataset/LightBox/Set4/SpaceOutRandom_GoodSeeds (s4).jpg,3747,2219,4091,2571,GOOD
/content/drive/My Drive/AAR/dataset/LightBox/Set4/SpaceOutRandom_BadSeeds (s4).jpg,1728,2823,2126,3137,BAD
/content/drive/My Drive/AAR/dataset/LightBox/Set4/SpaceOutRandom_BadSeeds (s4).jpg,1950,3099,2286,3389,BAD
/content/drive/My Drive/AAR/dataset/LightBox/Set4/SpaceOutRandom_BadSeeds (s4).jpg,1629,3106,1973,3435,BAD
/content/drive/My Drive/AAR/dataset/LightBox/Set4/SpaceOutRandom_BadSeeds (s4).jpg,2080,904,2393,1233,BAD
/content/drive/My Drive/AAR/dataset/LightBox/Set4/SpaceOutRandom_BadSeeds (s4).jpg,2156,2410,2684,2747,BAD
/content/drive/My Drive/AAR/dataset/LightBox/Set4/SpaceOutRandom_BadSeeds (s4).jpg,2347,1745,2699,2059,BAD
/content/drive/My Drive/AAR/dataset/LightBox/Set4/SpaceOutRandom_BadSeeds (s4).jpg,2944,1493,3380,1898,BAD
/content/drive/My Drive/AAR/dataset/LightBox/Set4/SpaceOutRandom_BadSeeds (s4).jpg,3013,2288,3425,2670,BAD
/content/drive/My Drive/AAR/dataset/LightBox/Set4/SpaceOutRandom_BadSeeds (s4).jpg,3854,2334,4228,2617,BAD
/content/drive/My Drive/AAR/dataset/LightBox/Set4/SpaceOutRandom_BadSeeds (s4).jpg,3701,759,4091,1126,BAD
/content/drive/My Drive/AAR/dataset/LightBox/Set4/Line_Mix (s4).jpg,1836,31,2414,527,GOOD
/content/drive/My Drive/AAR/dataset/LightBox/Set4/Line_Mix (s4).jpg,1877,578,2362,1022,BAD
/content/drive/My Drive/AAR/dataset/LightBox/Set4/Line_Mix (s4).jpg,1898,1074,2362,1466,GOOD
/content/drive/My Drive/AAR/dataset/LightBox/Set4/Line_Mix (s4).jpg,1856,1518,2414,1952,GOOD
/content/drive/My Drive/AAR/dataset/LightBox/Set4/Line_Mix (s4).jpg,1970,2045,2435,2571,BAD
/content/drive/My Drive/AAR/dataset/LightBox/Set4/Line_Mix (s4).jpg,1877,2633,2465,3088,GOOD
/content/drive/My Drive/AAR/dataset/LightBox/Set4/Line_Mix (s4).jpg,1959,3139,2393,3656,GOOD
/content/drive/My Drive/AAR/dataset/LightBox/Set4/Line_Mix (s4).jpg,1949,3697,2393,4151,GOOD
/content/drive/My Drive/AAR/dataset/LightBox/Set4/Line_Mix (s4).jpg,1908,4131,2373,4616,GOOD
/content/drive/My Drive/AAR/dataset/LightBox/Set4/Line_Mix (s4).jpg,1929,4637,2435,5132,GOOD
/content/drive/My Drive/AAR/dataset/LightBox/Set4/Line_GoodSeeds (s4).jpg,138,1814,512,2082,GOOD
/content/drive/My Drive/AAR/dataset/LightBox/Set4/Line_GoodSeeds (s4).jpg,566,1745,948,2158,GOOD
/content/drive/My Drive/AAR/dataset/LightBox/Set4/Line_GoodSeeds (s4).jpg,1040,1791,1430,2128,GOOD
/content/drive/My Drive/AAR/dataset/LightBox/Set4/Line_GoodSeeds (s4).jpg,1613,1814,1889,2082,GOOD
/content/drive/My Drive/AAR/dataset/LightBox/Set4/Line_GoodSeeds (s4).jpg,2103,1822,2431,2150,GOOD
/content/drive/My Drive/AAR/dataset/LightBox/Set4/Line_GoodSeeds (s4).jpg,2538,1776,2905,2074,GOOD
/content/drive/My Drive/AAR/dataset/LightBox/Set4/Line_GoodSeeds (s4).jpg,3074,1753,3418,2059,GOOD
/content/drive/My Drive/AAR/dataset/LightBox/Set4/Line_GoodSeeds (s4).jpg,3525,1753,3861,1990,GOOD
/content/drive/My Drive/AAR/dataset/LightBox/Set4/Line_GoodSeeds (s4).jpg,4106,1730,4481,2082,GOOD
/content/drive/My Drive/AAR/dataset/LightBox/Set4/Line_GoodSeeds (s4).jpg,4572,1646,5031,2066,GOOD
/content/drive/My Drive/AAR/dataset/LightBox/Set4/Line_BadSeeds (s4).jpg,260,1592,703,1890,BAD
/content/drive/My Drive/AAR/dataset/LightBox/Set4/Line_BadSeeds (s4).jpg,841,1631,1162,1929,BAD
/content/drive/My Drive/AAR/dataset/LightBox/Set4/Line_BadSeeds (s4).jpg,1208,1577,1567,1898,BAD
/content/drive/My Drive/AAR/dataset/LightBox/Set4/Line_BadSeeds (s4).jpg,1705,1577,2011,1883,BAD
/content/drive/My Drive/AAR/dataset/LightBox/Set4/Line_BadSeeds (s4).jpg,2149,1546,2546,1913,BAD
/content/drive/My Drive/AAR/dataset/LightBox/Set4/Line_BadSeeds (s4).jpg,2653,1523,2990,1837,BAD
/content/drive/My Drive/AAR/dataset/LightBox/Set4/Line_BadSeeds (s4).jpg,3143,1569,3433,1921,BAD
/content/drive/My Drive/AAR/dataset/LightBox/Set4/Line_BadSeeds (s4).jpg,3571,1539,3961,1868,BAD
/content/drive/My Drive/AAR/dataset/LightBox/Set4/Line_BadSeeds (s4).jpg,3999,1554,4374,1883,BAD
/content/drive/My Drive/AAR/dataset/LightBox/Set4/Line_BadSeeds (s4).jpg,4450,1554,4802,1883,BAD
/content/drive/My Drive/AAR/dataset/LightBox/Set4/SpaceOutRandom_Mix (s4).jpg,1941,1712,2360,2138,GOOD
/content/drive/My Drive/AAR/dataset/LightBox/Set4/SpaceOutRandom_Mix (s4).jpg,2561,1038,2948,1456,GOOD
/content/drive/My Drive/AAR/dataset/LightBox/Set4/SpaceOutRandom_Mix (s4).jpg,2538,2215,2855,2579,GOOD
/content/drive/My Drive/AAR/dataset/LightBox/Set4/SpaceOutRandom_Mix (s4).jpg,3916,1108,4288,1503,GOOD
/content/drive/My Drive/AAR/dataset/LightBox/Set4/SpaceOutRandom_Mix (s4).jpg,3847,1936,4156,2293,BAD
/content/drive/My Drive/AAR/dataset/LightBox/Set4/SpaceOutRandom_Mix (s4).jpg,3072,898,3397,1255,BAD
/content/drive/My Drive/AAR/dataset/LightBox/Set4/SpaceOutRandom_Mix (s4).jpg,3343,1495,3638,1851,BAD
/content/drive/My Drive/AAR/dataset/LightBox/Set4/SpaceOutRandom_Mix (s4).jpg,2236,2215,2538,2517,BAD
/content/drive/My Drive/AAR/dataset/LightBox/Set4/SpaceOutRandom_Mix (s4).jpg,2546,1905,2917,2192,BAD
/content/drive/My Drive/AAR/dataset/LightBox/Set4/SpaceOutRandom_Mix (s4).jpg,1926,1193,2305,1541,BAD
/content/drive/My Drive/AAR/dataset/LightBox/Set3/Line_Mix (s3).jpg,79,1534,582,2076,GOOD
/content/drive/My Drive/AAR/dataset/LightBox/Set3/Line_Mix (s3).jpg,574,1564,993,2099,GOOD
/content/drive/My Drive/AAR/dataset/LightBox/Set3/Line_Mix (s3).jpg,1062,1595,1504,2145,GOOD
/content/drive/My Drive/AAR/dataset/LightBox/Set3/Line_Mix (s3).jpg,1558,1619,1984,2076,BAD
/content/drive/My Drive/AAR/dataset/LightBox/Set3/Line_Mix (s3).jpg,2108,1526,2549,2014,GOOD
/content/drive/My Drive/AAR/dataset/LightBox/Set3/Line_Mix (s3).jpg,2650,1549,3099,2029,BAD
/content/drive/My Drive/AAR/dataset/LightBox/Set3/Line_Mix (s3).jpg,3154,1510,3688,1998,GOOD
/content/drive/My Drive/AAR/dataset/LightBox/Set3/Line_Mix (s3).jpg,3711,1572,4114,2006,GOOD
/content/drive/My Drive/AAR/dataset/LightBox/Set3/Line_Mix (s3).jpg,4122,1603,4594,2083,BAD
/content/drive/My Drive/AAR/dataset/LightBox/Set3/Line_Mix (s3).jpg,4602,1603,5167,2145,GOOD
/content/drive/My Drive/AAR/dataset/LightBox/Set3/Line_GoodSeeds (s3).jpg,222,1646,604,1906,GOOD
/content/drive/My Drive/AAR/dataset/LightBox/Set3/Line_GoodSeeds (s3).jpg,696,1608,1025,1952,GOOD
/content/drive/My Drive/AAR/dataset/LightBox/Set3/Line_GoodSeeds (s3).jpg,1116,1615,1460,1929,GOOD
/content/drive/My Drive/AAR/dataset/LightBox/Set3/Line_GoodSeeds (s3).jpg,1621,1699,1942,1998,GOOD
/content/drive/My Drive/AAR/dataset/LightBox/Set3/Line_GoodSeeds (s3).jpg,2095,1730,2424,2036,GOOD
/content/drive/My Drive/AAR/dataset/LightBox/Set3/Line_GoodSeeds (s3).jpg,2592,1646,2944,1944,GOOD
/content/drive/My Drive/AAR/dataset/LightBox/Set3/Line_GoodSeeds (s3).jpg,3081,1653,3456,1990,GOOD
/content/drive/My Drive/AAR/dataset/LightBox/Set3/Line_GoodSeeds (s3).jpg,3624,1577,4007,1906,GOOD
/content/drive/My Drive/AAR/dataset/LightBox/Set3/Line_GoodSeeds (s3).jpg,4152,1608,4488,1929,GOOD
/content/drive/My Drive/AAR/dataset/LightBox/Set3/Line_GoodSeeds (s3).jpg,4611,1615,5039,1913,GOOD
/content/drive/My Drive/AAR/dataset/LightBox/Set3/Line_BadSeeds (s3).jpg,336,1722,696,2097,BAD
/content/drive/My Drive/AAR/dataset/LightBox/Set3/Line_BadSeeds (s3).jpg,795,1776,1177,2112,BAD
/content/drive/My Drive/AAR/dataset/LightBox/Set3/Line_BadSeeds (s3).jpg,1330,1783,1644,2089,BAD
/content/drive/My Drive/AAR/dataset/LightBox/Set3/Line_BadSeeds (s3).jpg,1743,1760,2141,2143,BAD
/content/drive/My Drive/AAR/dataset/LightBox/Set3/Line_BadSeeds (s3).jpg,2309,1783,2607,2066,BAD
/content/drive/My Drive/AAR/dataset/LightBox/Set3/Line_BadSeeds (s3).jpg,2798,1745,3112,2059,BAD
/content/drive/My Drive/AAR/dataset/LightBox/Set3/Line_BadSeeds (s3).jpg,3349,1814,3640,2059,BAD
/content/drive/My Drive/AAR/dataset/LightBox/Set3/Line_BadSeeds (s3).jpg,3899,1783,4236,2097,BAD
/content/drive/My Drive/AAR/dataset/LightBox/Set3/Line_BadSeeds (s3).jpg,4328,1608,4878,2051,BAD
/content/drive/My Drive/AAR/dataset/LightBox/Set3/Line_BadSeeds (s3).jpg,4825,1738,5153,2028,BAD
/content/drive/My Drive/AAR/dataset/LightBox/Set3/SpaceOutRandom_Mix (s3).jpg,2646,953,3057,1433,BAD
/content/drive/My Drive/AAR/dataset/LightBox/Set3/SpaceOutRandom_Mix (s3).jpg,3111,2083,3421,2440,BAD
/content/drive/My Drive/AAR/dataset/LightBox/Set3/SpaceOutRandom_Mix (s3).jpg,3653,1905,3963,2207,BAD
/content/drive/My Drive/AAR/dataset/LightBox/Set3/SpaceOutRandom_Mix (s3).jpg,3971,1038,4428,1472,GOOD
/content/drive/My Drive/AAR/dataset/LightBox/Set3/SpaceOutRandom_Mix (s3).jpg,3444,1518,3777,1859,GOOD
/content/drive/My Drive/AAR/dataset/LightBox/Set3/SpaceOutRandom_Mix (s3).jpg,1980,2052,2305,2409,GOOD
/content/drive/My Drive/AAR/dataset/LightBox/Set3/SpaceOutRandom_Mix (s3).jpg,2592,2176,2979,2533,GOOD
/content/drive/My Drive/AAR/dataset/LightBox/Set3/SpaceOutRandom_Mix (s3).jpg,2538,1867,2956,2176,GOOD
/content/drive/My Drive/AAR/dataset/LightBox/Set3/SpaceOutRandom_Mix (s3).jpg,3212,2432,3568,2858,GOOD
/content/drive/My Drive/AAR/dataset/LightBox/Set3/SpaceOutRandom_Mix (s3).jpg,3421,2083,3700,2440,GOOD
/content/drive/My Drive/AAR/dataset/LightBox/Set3/SpaceOutRandom_GoodSeeds (s3).jpg,635,1554,887,1860,GOOD
/content/drive/My Drive/AAR/dataset/LightBox/Set3/SpaceOutRandom_GoodSeeds (s3).jpg,1315,2311,1652,2602,GOOD
/content/drive/My Drive/AAR/dataset/LightBox/Set3/SpaceOutRandom_GoodSeeds (s3).jpg,1109,728,1453,1103,GOOD
/content/drive/My Drive/AAR/dataset/LightBox/Set3/SpaceOutRandom_GoodSeeds (s3).jpg,1743,1156,2034,1432,GOOD
/content/drive/My Drive/AAR/dataset/LightBox/Set3/SpaceOutRandom_GoodSeeds (s3).jpg,2347,621,2661,981,GOOD
/content/drive/My Drive/AAR/dataset/LightBox/Set3/SpaceOutRandom_GoodSeeds (s3).jpg,2470,1432,2791,1753,GOOD
/content/drive/My Drive/AAR/dataset/LightBox/Set3/SpaceOutRandom_GoodSeeds (s3).jpg,3617,1478,3899,1730,GOOD
/content/drive/My Drive/AAR/dataset/LightBox/Set3/SpaceOutRandom_GoodSeeds (s3).jpg,4236,2128,4687,2502,GOOD
/content/drive/My Drive/AAR/dataset/LightBox/Set3/SpaceOutRandom_GoodSeeds (s3).jpg,4136,782,4442,1080,GOOD
/content/drive/My Drive/AAR/dataset/LightBox/Set3/SpaceOutRandom_GoodSeeds (s3).jpg,3395,698,3701,996,GOOD
/content/drive/My Drive/AAR/dataset/LightBox/Set3/SpaceOutRandom_BadSeeds (s3).jpg,1407,919,1804,1302,BAD
/content/drive/My Drive/AAR/dataset/LightBox/Set3/SpaceOutRandom_BadSeeds (s3).jpg,2126,2066,2493,2372,BAD
/content/drive/My Drive/AAR/dataset/LightBox/Set3/SpaceOutRandom_BadSeeds (s3).jpg,2561,2426,2921,2777,BAD
/content/drive/My Drive/AAR/dataset/LightBox/Set3/SpaceOutRandom_BadSeeds (s3).jpg,2347,1439,2722,1783,BAD
/content/drive/My Drive/AAR/dataset/LightBox/Set3/SpaceOutRandom_BadSeeds (s3).jpg,2577,728,2905,1080,BAD
/content/drive/My Drive/AAR/dataset/LightBox/Set3/SpaceOutRandom_BadSeeds (s3).jpg,3005,843,3387,1149,BAD
/content/drive/My Drive/AAR/dataset/LightBox/Set3/SpaceOutRandom_BadSeeds (s3).jpg,3074,1478,3334,1814,BAD
/content/drive/My Drive/AAR/dataset/LightBox/Set3/SpaceOutRandom_BadSeeds (s3).jpg,3150,2043,3624,2395,BAD
/content/drive/My Drive/AAR/dataset/LightBox/Set3/SpaceOutRandom_BadSeeds (s3).jpg,3471,2495,3769,2800,BAD
/content/drive/My Drive/AAR/dataset/LightBox/Set3/SpaceOutRandom_BadSeeds (s3).jpg,3670,1019,3976,1302,BAD
/content/drive/My Drive/AAR/dataset/LightBox/Set20/Line_Mix (s20).jpg,90,1673,423,2184,GOOD
/content/drive/My Drive/AAR/dataset/LightBox/Set20/Line_Mix (s20).jpg,509,1688,950,2200,GOOD
/content/drive/My Drive/AAR/dataset/LightBox/Set20/Line_Mix (s20).jpg,1066,1688,1508,2138,BAD
/content/drive/My Drive/AAR/dataset/LightBox/Set20/Line_Mix (s20).jpg,1647,1688,2034,2153,BAD
/content/drive/My Drive/AAR/dataset/LightBox/Set20/Line_Mix (s20).jpg,4768,1619,5125,2130,BAD
/content/drive/My Drive/AAR/dataset/LightBox/Set20/Line_Mix (s20).jpg,2182,1626,2538,2122,GOOD
/content/drive/My Drive/AAR/dataset/LightBox/Set20/Line_Mix (s20).jpg,2638,1727,2964,2091,GOOD
/content/drive/My Drive/AAR/dataset/LightBox/Set20/Line_Mix (s20).jpg,3064,1603,3413,2068,GOOD
/content/drive/My Drive/AAR/dataset/LightBox/Set20/Line_Mix (s20).jpg,3638,1603,3978,2130,GOOD
/content/drive/My Drive/AAR/dataset/LightBox/Set20/Line_Mix (s20).jpg,4195,1572,4513,2169,GOOD
/content/drive/My Drive/AAR/dataset/LightBox/Set20/Line_GoodSeeds (s20).jpg,122,1539,489,2059,GOOD
/content/drive/My Drive/AAR/dataset/LightBox/Set20/Line_GoodSeeds (s20).jpg,742,1539,1101,2043,GOOD
/content/drive/My Drive/AAR/dataset/LightBox/Set20/Line_GoodSeeds (s20).jpg,1315,1592,1575,2020,GOOD
/content/drive/My Drive/AAR/dataset/LightBox/Set20/Line_GoodSeeds (s20).jpg,1782,1546,2103,2066,GOOD
/content/drive/My Drive/AAR/dataset/LightBox/Set20/Line_GoodSeeds (s20).jpg,2309,1615,2607,2212,GOOD
/content/drive/My Drive/AAR/dataset/LightBox/Set20/Line_GoodSeeds (s20).jpg,2798,1638,3165,1936,GOOD
