file_name,x_min,y_min,x_max,y_max,bbox_label
/content/drive/My Drive/AAR/dataset/NormalRoomLighting/Set6/SpaceOutRandom_Bad_Seeds (s6).jpg,3908,1089,4297,1509,BAD
/content/drive/My Drive/AAR/dataset/NormalRoomLighting/Set6/SpaceOutRandom_Bad_Seeds (s6).jpg,1901,540,2206,921,BAD
/content/drive/My Drive/AAR/dataset/NormalRoomLighting/Set6/SpaceOutRandom_Bad_Seeds (s6).jpg,1221,929,1572,1249,BAD
/content/drive/My Drive/AAR/dataset/NormalRoomLighting/Set6/SpaceOutRandom_Bad_Seeds (s6).jpg,1878,982,2213,1440,BAD
/content/drive/My Drive/AAR/dataset/NormalRoomLighting/Set6/SpaceOutRandom_Bad_Seeds (s6).jpg,779,1601,1214,2036,BAD
/content/drive/My Drive/AAR/dataset/NormalRoomLighting/Set6/SpaceOutRandom_Bad_Seeds (s6).jpg,2458,1707,2839,1982,BAD
/content/drive/My Drive/AAR/dataset/NormalRoomLighting/Set6/SpaceOutRandom_Bad_Seeds (s6).jpg,1549,2478,1931,2837,BAD
/content/drive/My Drive/AAR/dataset/NormalRoomLighting/Set6/SpaceOutRandom_Bad_Seeds (s6).jpg,2931,2028,3351,2394,BAD
/content/drive/My Drive/AAR/dataset/NormalRoomLighting/Set6/SpaceOutRandom_Bad_Seeds (s6).jpg,3511,2455,3954,2852,BAD
/content/drive/My Drive/AAR/dataset/NormalRoomLighting/Set6/Line_Mix (s6).jpg,2259,1341,2610,1852,BAD
/content/drive/My Drive/AAR/dataset/NormalRoomLighting/Set6/Line_Mix (s6).jpg,2733,1372,3152,1784,BAD
/content/drive/My Drive/AAR/dataset/NormalRoomLighting/Set6/Line_Mix (s6).jpg,3786,1341,4106,1822,BAD
/content/drive/My Drive/AAR/dataset/NormalRoomLighting/Set6/Line_Mix (s6).jpg,176,1356,588,1837,GOOD
/content/drive/My Drive/AAR/dataset/NormalRoomLighting/Set6/Line_Mix (s6).jpg,763,1341,1076,1921,GOOD
/content/drive/My Drive/AAR/dataset/NormalRoomLighting/Set6/Line_Mix (s6).jpg,1198,1318,1603,1799,GOOD
/content/drive/My Drive/AAR/dataset/NormalRoomLighting/Set6/Line_Mix (s6).jpg,1756,1318,2099,1761,GOOD
/content/drive/My Drive/AAR/dataset/NormalRoomLighting/Set6/Line_Mix (s6).jpg,3244,1333,3679,1730,GOOD
/content/drive/My Drive/AAR/dataset/NormalRoomLighting/Set6/Line_Mix (s6).jpg,4259,1356,4610,1776,GOOD
/content/drive/My Drive/AAR/dataset/NormalRoomLighting/Set6/Line_Mix (s6).jpg,4702,1303,5099,1753,GOOD
/content/drive/My Drive/AAR/dataset/NormalRoomLighting/Set6/SpaceOutRandom_Mix (s6).jpg,1028,2238,1461,2587,BAD
/content/drive/My Drive/AAR/dataset/NormalRoomLighting/Set6/SpaceOutRandom_Mix (s6).jpg,3490,465,3878,852,BAD
/content/drive/My Drive/AAR/dataset/NormalRoomLighting/Set6/SpaceOutRandom_Mix (s6).jpg,3878,1061,4249,1634,BAD
/content/drive/My Drive/AAR/dataset/NormalRoomLighting/Set6/SpaceOutRandom_Mix (s6).jpg,1670,883,2228,1262,BAD
/content/drive/My Drive/AAR/dataset/NormalRoomLighting/Set6/SpaceOutRandom_Mix (s6).jpg,1306,1503,1709,1998,BAD
/content/drive/My Drive/AAR/dataset/NormalRoomLighting/Set6/SpaceOutRandom_Mix (s6).jpg,1647,2262,2050,2587,BAD
/content/drive/My Drive/AAR/dataset/NormalRoomLighting/Set6/SpaceOutRandom_Mix (s6).jpg,2406,1510,2840,1898,BAD
/content/drive/My Drive/AAR/dataset/NormalRoomLighting/Set6/SpaceOutRandom_Mix (s6).jpg,3405,2083,3870,2525,BAD
/content/drive/My Drive/AAR/dataset/NormalRoomLighting/Set6/SpaceOutRandom_Mix (s6).jpg,2515,1913,2886,2300,GOOD
/content/drive/My Drive/AAR/dataset/NormalRoomLighting/Set6/SpaceOutRandom_Mix (s6).jpg,1291,867,1678,1293,GOOD
/content/drive/My Drive/AAR/dataset/NormalRoomLighting/Set6/SpaceOutRandom_Good_Seeds (s6).jpg,1765,558,2092,939,GOOD
/content/drive/My Drive/AAR/dataset/NormalRoomLighting/Set6/SpaceOutRandom_Good_Seeds (s6).jpg,1970,1182,2396,1631,GOOD
/content/drive/My Drive/AAR/dataset/NormalRoomLighting/Set6/SpaceOutRandom_Good_Seeds (s6).jpg,1377,1502,1787,2064,GOOD
/content/drive/My Drive/AAR/dataset/NormalRoomLighting/Set6/SpaceOutRandom_Good_Seeds (s6).jpg,1681,2103,2031,2544,GOOD
/content/drive/My Drive/AAR/dataset/NormalRoomLighting/Set6/SpaceOutRandom_Good_Seeds (s6).jpg,2548,1737,2906,2110,GOOD
/content/drive/My Drive/AAR/dataset/NormalRoomLighting/Set6/SpaceOutRandom_Good_Seeds (s6).jpg,3103,863,3430,1319,GOOD
/content/drive/My Drive/AAR/dataset/NormalRoomLighting/Set6/SpaceOutRandom_Good_Seeds (s6).jpg,3468,1205,3910,1631,GOOD
/content/drive/My Drive/AAR/dataset/NormalRoomLighting/Set6/SpaceOutRandom_Good_Seeds (s6).jpg,3986,1281,4389,1783,GOOD
/content/drive/My Drive/AAR/dataset/NormalRoomLighting/Set6/SpaceOutRandom_Good_Seeds (s6).jpg,2548,2445,2928,2871,GOOD
/content/drive/My Drive/AAR/dataset/NormalRoomLighting/Set6/SpaceOutRandom_Good_Seeds (s6).jpg,3309,1829,3719,2354,GOOD
/content/drive/My Drive/AAR/dataset/NormalRoomLighting/Set5/SpaceOutRandom_Bad_Seeds (s5).jpg,1740,181,2442,914,BAD
/content/drive/My Drive/AAR/dataset/NormalRoomLighting/Set5/SpaceOutRandom_Bad_Seeds (s5).jpg,3710,837,4084,1242,BAD
/content/drive/My Drive/AAR/dataset/NormalRoomLighting/Set5/SpaceOutRandom_Bad_Seeds (s5).jpg,2862,898,3244,1349,BAD
/content/drive/My Drive/AAR/dataset/NormalRoomLighting/Set5/SpaceOutRandom_Bad_Seeds (s5).jpg,2435,929,2733,1341,BAD
/content/drive/My Drive/AAR/dataset/NormalRoomLighting/Set5/SpaceOutRandom_Bad_Seeds (s5).jpg,1939,1623,2305,1982,BAD
/content/drive/My Drive/AAR/dataset/NormalRoomLighting/Set5/SpaceOutRandom_Bad_Seeds (s5).jpg,1328,1860,1702,2310,BAD
/content/drive/My Drive/AAR/dataset/NormalRoomLighting/Set5/SpaceOutRandom_Bad_Seeds (s5).jpg,1931,2272,2290,2646,BAD
/content/drive/My Drive/AAR/dataset/NormalRoomLighting/Set5/SpaceOutRandom_Bad_Seeds (s5).jpg,3755,1654,4152,2005,BAD
/content/drive/My Drive/AAR/dataset/NormalRoomLighting/Set5/SpaceOutRandom_Bad_Seeds (s5).jpg,4015,2524,4458,3020,BAD
/content/drive/My Drive/AAR/dataset/NormalRoomLighting/Set5/SpaceOutRandom_Bad_Seeds (s5).jpg,2992,2738,3419,3180,BAD
/content/drive/My Drive/AAR/dataset/NormalRoomLighting/Set5/Line_Mix (s5).jpg,122,1387,511,1959,GOOD
/content/drive/My Drive/AAR/dataset/NormalRoomLighting/Set5/Line_Mix (s5).jpg,2191,1433,2542,1807,GOOD
/content/drive/My Drive/AAR/dataset/NormalRoomLighting/Set5/Line_Mix (s5).jpg,2671,1356,3045,1868,GOOD
/content/drive/My Drive/AAR/dataset/NormalRoomLighting/Set5/Line_Mix (s5).jpg,4213,1310,4580,1776,GOOD
/content/drive/My Drive/AAR/dataset/NormalRoomLighting/Set5/Line_Mix (s5).jpg,618,1471,1008,1814,BAD
/content/drive/My Drive/AAR/dataset/NormalRoomLighting/Set5/Line_Mix (s5).jpg,1130,1433,1511,1799,BAD
/content/drive/My Drive/AAR/dataset/NormalRoomLighting/Set5/Line_Mix (s5).jpg,1664,1372,2046,1807,BAD
/content/drive/My Drive/AAR/dataset/NormalRoomLighting/Set5/Line_Mix (s5).jpg,3183,1387,3641,1784,BAD
/content/drive/My Drive/AAR/dataset/NormalRoomLighting/Set5/Line_Mix (s5).jpg,3694,1364,4038,1784,BAD
/content/drive/My Drive/AAR/dataset/NormalRoomLighting/Set5/Line_Mix (s5).jpg,4687,1417,5076,1799,BAD
/content/drive/My Drive/AAR/dataset/NormalRoomLighting/Set5/Line_Good_Seeds (s5).jpg,550,1173,969,1532,GOOD
/content/drive/My Drive/AAR/dataset/NormalRoomLighting/Set5/Line_Good_Seeds (s5).jpg,1038,1028,1397,1524,GOOD
/content/drive/My Drive/AAR/dataset/NormalRoomLighting/Set5/Line_Good_Seeds (s5).jpg,1435,1081,1809,1494,GOOD
/content/drive/My Drive/AAR/dataset/NormalRoomLighting/Set5/Line_Good_Seeds (s5).jpg,1885,1196,2229,1608,GOOD
/content/drive/My Drive/AAR/dataset/NormalRoomLighting/Set5/Line_Good_Seeds (s5).jpg,2282,1013,2717,1593,GOOD
/content/drive/My Drive/AAR/dataset/NormalRoomLighting/Set5/Line_Good_Seeds (s5).jpg,2778,1104,3114,1524,GOOD
/content/drive/My Drive/AAR/dataset/NormalRoomLighting/Set5/Line_Good_Seeds (s5).jpg,3137,998,3564,1593,GOOD
/content/drive/My Drive/AAR/dataset/NormalRoomLighting/Set5/Line_Good_Seeds (s5).jpg,3595,952,3954,1555,GOOD
/content/drive/My Drive/AAR/dataset/NormalRoomLighting/Set5/Line_Good_Seeds (s5).jpg,3992,1005,4328,1601,GOOD
/content/drive/My Drive/AAR/dataset/NormalRoomLighting/Set5/Line_Good_Seeds (s5).jpg,4534,998,4854,1623,GOOD
/content/drive/My Drive/AAR/dataset/NormalRoomLighting/Set5/Line_Bad_Seeds (s5).jpg,298,1146,702,1948,BAD
/content/drive/My Drive/AAR/dataset/NormalRoomLighting/Set5/Line_Bad_Seeds (s5).jpg,717,1192,1183,1925,BAD
/content/drive/My Drive/AAR/dataset/NormalRoomLighting/Set5/Line_Bad_Seeds (s5).jpg,1313,1452,1672,1971,BAD
/content/drive/My Drive/AAR/dataset/NormalRoomLighting/Set5/Line_Bad_Seeds (s5).jpg,1756,1520,2099,1879,BAD
/content/drive/My Drive/AAR/dataset/NormalRoomLighting/Set5/Line_Bad_Seeds (s5).jpg,2198,1490,2557,1917,BAD
/content/drive/My Drive/AAR/dataset/NormalRoomLighting/Set5/Line_Bad_Seeds (s5).jpg,2626,1528,3129,1894,BAD
/content/drive/My Drive/AAR/dataset/NormalRoomLighting/Set5/Line_Bad_Seeds (s5).jpg,3175,1429,3610,1971,BAD
/content/drive/My Drive/AAR/dataset/NormalRoomLighting/Set5/Line_Bad_Seeds (s5).jpg,3664,1452,4038,1894,BAD
/content/drive/My Drive/AAR/dataset/NormalRoomLighting/Set5/Line_Bad_Seeds (s5).jpg,4160,1528,4519,1872,BAD
/content/drive/My Drive/AAR/dataset/NormalRoomLighting/Set5/Line_Bad_Seeds (s5).jpg,4572,1353,5045,1986,BAD
/content/drive/My Drive/AAR/dataset/NormalRoomLighting/Set5/SpaceOutRandom_Mix (s5).jpg,1407,1859,1817,2231,BAD
/content/drive/My Drive/AAR/dataset/NormalRoomLighting/Set5/SpaceOutRandom_Mix (s5).jpg,2065,1139,2507,1549,BAD
/content/drive/My Drive/AAR/dataset/NormalRoomLighting/Set5/SpaceOutRandom_Mix (s5).jpg,2917,271,3367,666,BAD
/content/drive/My Drive/AAR/dataset/NormalRoomLighting/Set5/SpaceOutRandom_Mix (s5).jpg,2987,3129,3390,3555,BAD
/content/drive/My Drive/AAR/dataset/NormalRoomLighting/Set5/SpaceOutRandom_Mix (s5).jpg,3785,1898,4180,2324,BAD
/content/drive/My Drive/AAR/dataset/NormalRoomLighting/Set5/SpaceOutRandom_Mix (s5).jpg,1020,713,1477,1208,GOOD
/content/drive/My Drive/AAR/dataset/NormalRoomLighting/Set5/SpaceOutRandom_Mix (s5).jpg,2166,155,2522,612,GOOD
/content/drive/My Drive/AAR/dataset/NormalRoomLighting/Set5/SpaceOutRandom_Mix (s5).jpg,3731,434,4226,867,GOOD
/content/drive/My Drive/AAR/dataset/NormalRoomLighting/Set5/SpaceOutRandom_Mix (s5).jpg,2631,1425,3041,1913,GOOD
/content/drive/My Drive/AAR/dataset/NormalRoomLighting/Set5/SpaceOutRandom_Mix (s5).jpg,4095,2409,4567,2866,GOOD
/content/drive/My Drive/AAR/dataset/NormalRoomLighting/Set5/SpaceOutRandom_Good_Seeds (s5).jpg,885,1631,1320,1997,GOOD
/content/drive/My Drive/AAR/dataset/NormalRoomLighting/Set5/SpaceOutRandom_Good_Seeds (s5).jpg,1252,822,1588,1219,GOOD
/content/drive/My Drive/AAR/dataset/NormalRoomLighting/Set5/SpaceOutRandom_Good_Seeds (s5).jpg,1893,379,2336,830,GOOD
/content/drive/My Drive/AAR/dataset/NormalRoomLighting/Set5/SpaceOutRandom_Good_Seeds (s5).jpg,1985,944,2381,1410,GOOD
/content/drive/My Drive/AAR/dataset/NormalRoomLighting/Set5/SpaceOutRandom_Good_Seeds (s5).jpg,1656,2623,2061,2974,GOOD
/content/drive/My Drive/AAR/dataset/NormalRoomLighting/Set5/SpaceOutRandom_Good_Seeds (s5).jpg,2595,1585,3068,2013,GOOD
/content/drive/My Drive/AAR/dataset/NormalRoomLighting/Set5/SpaceOutRandom_Good_Seeds (s5).jpg,3023,2074,3442,2455,GOOD
/content/drive/My Drive/AAR/dataset/NormalRoomLighting/Set5/SpaceOutRandom_Good_Seeds (s5).jpg,3702,2501,4122,2929,GOOD
/content/drive/My Drive/AAR/dataset/NormalRoomLighting/Set5/SpaceOutRandom_Good_Seeds (s5).jpg,3198,43,3671,517,GOOD
/content/drive/My Drive/AAR/dataset/NormalRoomLighting/Set5/SpaceOutRandom_Good_Seeds (s5).jpg,4068,1028,4519,1517,GOOD
/content/drive/My Drive/AAR/dataset/NormalRoomLighting/Set4/Line_Mix (s4).jpg,656,1417,1084,1860,BAD
/content/drive/My Drive/AAR/dataset/NormalRoomLighting/Set4/Line_Mix (s4).jpg,2191,1379,2534,1791,BAD
/content/drive/My Drive/AAR/dataset/NormalRoomLighting/Set4/Line_Mix (s4).jpg,221,1448,519,1868,GOOD
/content/drive/My Drive/AAR/dataset/NormalRoomLighting/Set4/Line_Mix (s4).jpg,1168,1410,1534,1807,GOOD
/content/drive/My Drive/AAR/dataset/NormalRoomLighting/Set4/Line_Mix (s4).jpg,1694,1410,2000,1822,GOOD
/content/drive/My Drive/AAR/dataset/NormalRoomLighting/Set4/Line_Mix (s4).jpg,2717,1402,3007,1822,GOOD
/content/drive/My Drive/AAR/dataset/NormalRoomLighting/Set4/Line_Mix (s4).jpg,3190,1394,3511,1891,GOOD
/content/drive/My Drive/AAR/dataset/NormalRoomLighting/Set4/Line_Mix (s4).jpg,3664,1425,4022,1822,GOOD
/content/drive/My Drive/AAR/dataset/NormalRoomLighting/Set4/Line_Mix (s4).jpg,4129,1387,4503,1746,GOOD
/content/drive/My Drive/AAR/dataset/NormalRoomLighting/Set4/Line_Mix (s4).jpg,4587,1394,4954,1807,GOOD
/content/drive/My Drive/AAR/dataset/NormalRoomLighting/Set4/Line_Good_Seeds (s4).jpg,221,1593,641,1967,GOOD
/content/drive/My Drive/AAR/dataset/NormalRoomLighting/Set4/Line_Good_Seeds (s4).jpg,748,1417,1084,1975,GOOD
/content/drive/My Drive/AAR/dataset/NormalRoomLighting/Set4/Line_Good_Seeds (s4).jpg,1267,1455,1611,1975,GOOD
/content/drive/My Drive/AAR/dataset/NormalRoomLighting/Set4/Line_Good_Seeds (s4).jpg,1748,1555,2076,1944,GOOD
/content/drive/My Drive/AAR/dataset/NormalRoomLighting/Set4/Line_Good_Seeds (s4).jpg,2160,1394,2633,2036,GOOD
/content/drive/My Drive/AAR/dataset/NormalRoomLighting/Set4/Line_Good_Seeds (s4).jpg,2710,1486,3053,1898,GOOD
/content/drive/My Drive/AAR/dataset/NormalRoomLighting/Set4/Line_Good_Seeds (s4).jpg,3183,1448,3564,1921,GOOD
/content/drive/My Drive/AAR/dataset/NormalRoomLighting/Set4/Line_Good_Seeds (s4).jpg,3771,1448,4175,1829,GOOD
/content/drive/My Drive/AAR/dataset/NormalRoomLighting/Set4/Line_Good_Seeds (s4).jpg,4213,1379,4641,1936,GOOD
/content/drive/My Drive/AAR/dataset/NormalRoomLighting/Set4/Line_Good_Seeds (s4).jpg,4702,1448,5061,1822,GOOD
/content/drive/My Drive/AAR/dataset/NormalRoomLighting/Set4/Line_Bad_Seeds (s4).jpg,679,1654,1000,2257,BAD
/content/drive/My Drive/AAR/dataset/NormalRoomLighting/Set4/Line_Bad_Seeds (s4).jpg,1107,1707,1404,2196,BAD
/content/drive/My Drive/AAR/dataset/NormalRoomLighting/Set4/Line_Bad_Seeds (s4).jpg,1534,1784,1839,2112,BAD
/content/drive/My Drive/AAR/dataset/NormalRoomLighting/Set4/Line_Bad_Seeds (s4).jpg,1939,1578,2366,2242,BAD
/content/drive/My Drive/AAR/dataset/NormalRoomLighting/Set4/Line_Bad_Seeds (s4).jpg,2351,1791,2687,2158,BAD
/content/drive/My Drive/AAR/dataset/NormalRoomLighting/Set4/Line_Bad_Seeds (s4).jpg,2748,1837,3053,2188,BAD
/content/drive/My Drive/AAR/dataset/NormalRoomLighting/Set4/Line_Bad_Seeds (s4).jpg,3198,1715,3503,2173,BAD
/content/drive/My Drive/AAR/dataset/NormalRoomLighting/Set4/Line_Bad_Seeds (s4).jpg,3641,1753,3931,2120,BAD
/content/drive/My Drive/AAR/dataset/NormalRoomLighting/Set4/Line_Bad_Seeds (s4).jpg,3977,1669,4343,2257,BAD
/content/drive/My Drive/AAR/dataset/NormalRoomLighting/Set4/Line_Bad_Seeds (s4).jpg,4396,1799,4854,2226,BAD
/content/drive/My Drive/AAR/dataset/NormalRoomLighting/Set4/SpaceOutRandom_Mix (s4).jpg,818,1673,1260,2099,BAD
/content/drive/My Drive/AAR/dataset/NormalRoomLighting/Set4/SpaceOutRandom_Mix (s4).jpg,3041,441,3514,968,BAD
/content/drive/My Drive/AAR/dataset/NormalRoomLighting/Set4/SpaceOutRandom_Mix (s4).jpg,2003,1650,2422,2099,GOOD
/content/drive/My Drive/AAR/dataset/NormalRoomLighting/Set4/SpaceOutRandom_Mix (s4).jpg,2902,2354,3367,2811,BAD
/content/drive/My Drive/AAR/dataset/NormalRoomLighting/Set4/SpaceOutRandom_Mix (s4).jpg,1446,751,1879,1131,GOOD
/content/drive/My Drive/AAR/dataset/NormalRoomLighting/Set4/SpaceOutRandom_Mix (s4).jpg,2290,155,2724,620,GOOD
/content/drive/My Drive/AAR/dataset/NormalRoomLighting/Set4/SpaceOutRandom_Mix (s4).jpg,3459,1324,3885,1859,GOOD
/content/drive/My Drive/AAR/dataset/NormalRoomLighting/Set4/SpaceOutRandom_Mix (s4).jpg,4218,2440,4691,2928,GOOD
/content/drive/My Drive/AAR/dataset/NormalRoomLighting/Set4/SpaceOutRandom_Mix (s4).jpg,1361,2804,1810,3175,GOOD
/content/drive/My Drive/AAR/dataset/NormalRoomLighting/Set4/SpaceOutRandom_Mix (s4).jpg,2414,3315,2855,3741,GOOD
/content/drive/My Drive/AAR/dataset/NormalRoomLighting/Set4/SpaceOutRandom_Good_Seeds (s4).jpg,1229,1326,1626,1746,GOOD
/content/drive/My Drive/AAR/dataset/NormalRoomLighting/Set4/SpaceOutRandom_Good_Seeds (s4).jpg,1771,715,2160,1059,GOOD
/content/drive/My Drive/AAR/dataset/NormalRoomLighting/Set4/SpaceOutRandom_Good_Seeds (s4).jpg,2519,333,2992,685,GOOD
/content/drive/My Drive/AAR/dataset/NormalRoomLighting/Set4/SpaceOutRandom_Good_Seeds (s4).jpg,3213,608,3564,944,GOOD
/content/drive/My Drive/AAR/dataset/NormalRoomLighting/Set4/SpaceOutRandom_Good_Seeds (s4).jpg,3465,1288,3984,1593,GOOD
/content/drive/My Drive/AAR/dataset/NormalRoomLighting/Set4/SpaceOutRandom_Good_Seeds (s4).jpg,2183,1463,2557,1768,GOOD
/content/drive/My Drive/AAR/dataset/NormalRoomLighting/Set4/SpaceOutRandom_Good_Seeds (s4).jpg,1557,2203,1954,2555,GOOD
/content/drive/My Drive/AAR/dataset/NormalRoomLighting/Set4/SpaceOutRandom_Good_Seeds (s4).jpg,2496,2677,2893,2997,GOOD
/content/drive/My Drive/AAR/dataset/NormalRoomLighting/Set4/SpaceOutRandom_Good_Seeds (s4).jpg,2962,1784,3442,2310,GOOD
/content/drive/My Drive/AAR/dataset/NormalRoomLighting/Set4/SpaceOutRandom_Good_Seeds (s4).jpg,4145,2104,4511,2448,GOOD
/content/drive/My Drive/AAR/dataset/NormalRoomLighting/Set4/SpaceOutRandom_Bad_Seeds (s4).jpg,725,1066,1076,1387,BAD
/content/drive/My Drive/AAR/dataset/NormalRoomLighting/Set4/SpaceOutRandom_Bad_Seeds (s4).jpg,1244,349,1633,646,BAD
/content/drive/My Drive/AAR/dataset/NormalRoomLighting/Set4/SpaceOutRandom_Bad_Seeds (s4).jpg,1649,1104,2023,1440,BAD
/content/drive/My Drive/AAR/dataset/NormalRoomLighting/Set4/SpaceOutRandom_Bad_Seeds (s4).jpg,748,2753,1137,3066,BAD
/content/drive/My Drive/AAR/dataset/NormalRoomLighting/Set4/SpaceOutRandom_Bad_Seeds (s4).jpg,1267,2265,1725,2784,BAD
/content/drive/My Drive/AAR/dataset/NormalRoomLighting/Set4/SpaceOutRandom_Bad_Seeds (s4).jpg,2481,2142,2893,2494,BAD
/content/drive/My Drive/AAR/dataset/NormalRoomLighting/Set4/SpaceOutRandom_Bad_Seeds (s4).jpg,3000,1639,3336,1975,BAD
/content/drive/My Drive/AAR/dataset/NormalRoomLighting/Set4/SpaceOutRandom_Bad_Seeds (s4).jpg,3084,501,3496,929,BAD
/content/drive/My Drive/AAR/dataset/NormalRoomLighting/Set4/SpaceOutRandom_Bad_Seeds (s4).jpg,4145,28,4572,478,BAD
/content/drive/My Drive/AAR/dataset/NormalRoomLighting/Set4/SpaceOutRandom_Bad_Seeds (s4).jpg,4381,2387,4847,2761,BAD
/content/drive/My Drive/AAR/dataset/NormalRoomLighting/Set3/Line_Good_Seeds (s3).jpg,550,975,924,1562,GOOD
/content/drive/My Drive/AAR/dataset/NormalRoomLighting/Set3/Line_Good_Seeds (s3).jpg,1030,1081,1572,1601,GOOD
/content/drive/My Drive/AAR/dataset/NormalRoomLighting/Set3/Line_Good_Seeds (s3).jpg,1496,975,1839,1555,GOOD
/content/drive/My Drive/AAR/dataset/NormalRoomLighting/Set3/Line_Good_Seeds (s3).jpg,1954,1074,2328,1410,GOOD
/content/drive/My Drive/AAR/dataset/NormalRoomLighting/Set3/Line_Good_Seeds (s3).jpg,2435,975,2801,1494,GOOD
/content/drive/My Drive/AAR/dataset/NormalRoomLighting/Set3/Line_Good_Seeds (s3).jpg,2900,1043,3229,1593,GOOD
/content/drive/My Drive/AAR/dataset/NormalRoomLighting/Set3/Line_Good_Seeds (s3).jpg,3320,1020,3694,1417,GOOD
/content/drive/My Drive/AAR/dataset/NormalRoomLighting/Set3/Line_Good_Seeds (s3).jpg,3786,1074,4137,1425,GOOD
/content/drive/My Drive/AAR/dataset/NormalRoomLighting/Set3/Line_Good_Seeds (s3).jpg,4229,1104,4587,1425,GOOD
/content/drive/My Drive/AAR/dataset/NormalRoomLighting/Set3/Line_Good_Seeds (s3).jpg,4694,990,5022,1494,GOOD
/content/drive/My Drive/AAR/dataset/NormalRoomLighting/Set3/Line_Bad_Seeds (s3).jpg,366,1730,817,2516,BAD
/content/drive/My Drive/AAR/dataset/NormalRoomLighting/Set3/Line_Bad_Seeds (s3).jpg,847,1723,1259,2211,BAD
/content/drive/My Drive/AAR/dataset/NormalRoomLighting/Set3/Line_Bad_Seeds (s3).jpg,1275,1753,1763,2135,BAD
/content/drive/My Drive/AAR/dataset/NormalRoomLighting/Set3/Line_Bad_Seeds (s3).jpg,1824,1723,2206,2203,BAD
/content/drive/My Drive/AAR/dataset/NormalRoomLighting/Set3/Line_Bad_Seeds (s3).jpg,2259,1662,2702,2181,BAD
/content/drive/My Drive/AAR/dataset/NormalRoomLighting/Set3/Line_Bad_Seeds (s3).jpg,2748,1768,3129,2173,BAD
/content/drive/My Drive/AAR/dataset/NormalRoomLighting/Set3/Line_Bad_Seeds (s3).jpg,3198,1730,3626,2219,BAD
/content/drive/My Drive/AAR/dataset/NormalRoomLighting/Set3/Line_Bad_Seeds (s3).jpg,3671,1700,4053,2280,BAD
/content/drive/My Drive/AAR/dataset/NormalRoomLighting/Set3/Line_Bad_Seeds (s3).jpg,4145,1738,4557,2135,BAD
/content/drive/My Drive/AAR/dataset/NormalRoomLighting/Set3/Line_Bad_Seeds (s3).jpg,4625,1677,4999,2287,BAD
/content/drive/My Drive/AAR/dataset/NormalRoomLighting/Set3/SpaceOutRandom_Good_Seeds (s3).jpg,916,1051,1313,1433,GOOD
/content/drive/My Drive/AAR/dataset/NormalRoomLighting/Set3/SpaceOutRandom_Good_Seeds (s3).jpg,1404,242,1778,761,GOOD
/content/drive/My Drive/AAR/dataset/NormalRoomLighting/Set3/SpaceOutRandom_Good_Seeds (s3).jpg,1862,1089,2313,1463,GOOD
/content/drive/My Drive/AAR/dataset/NormalRoomLighting/Set3/SpaceOutRandom_Good_Seeds (s3).jpg,3320,593,3648,1028,GOOD
/content/drive/My Drive/AAR/dataset/NormalRoomLighting/Set3/SpaceOutRandom_Good_Seeds (s3).jpg,4320,143,4748,517,GOOD
/content/drive/My Drive/AAR/dataset/NormalRoomLighting/Set3/SpaceOutRandom_Good_Seeds (s3).jpg,985,2723,1427,3127,GOOD
/content/drive/My Drive/AAR/dataset/NormalRoomLighting/Set3/SpaceOutRandom_Good_Seeds (s3).jpg,1511,2211,1969,2547,GOOD
/content/drive/My Drive/AAR/dataset/NormalRoomLighting/Set3/SpaceOutRandom_Good_Seeds (s3).jpg,2771,2181,3122,2532,GOOD
/content/drive/My Drive/AAR/dataset/NormalRoomLighting/Set3/SpaceOutRandom_Good_Seeds (s3).jpg,3183,1608,3595,2013,GOOD
/content/drive/My Drive/AAR/dataset/NormalRoomLighting/Set3/SpaceOutRandom_Good_Seeds (s3).jpg,4656,2463,5053,2768,GOOD
/content/drive/My Drive/AAR/dataset/NormalRoomLighting/Set3/SpaceOutRandom_Bad_Seeds (s3).jpg,1435,227,1855,807,BAD
/content/drive/My Drive/AAR/dataset/NormalRoomLighting/Set3/SpaceOutRandom_Bad_Seeds (s3).jpg,824,616,1328,1379,BAD
/content/drive/My Drive/AAR/dataset/NormalRoomLighting/Set3/SpaceOutRandom_Bad_Seeds (s3).jpg,1023,1593,1389,1982,BAD
/content/drive/My Drive/AAR/dataset/NormalRoomLighting/Set3/SpaceOutRandom_Bad_Seeds (s3).jpg,466,2104,817,2448,BAD
/content/drive/My Drive/AAR/dataset/NormalRoomLighting/Set3/SpaceOutRandom_Bad_Seeds (s3).jpg,901,2516,1901,3127,BAD
/content/drive/My Drive/AAR/dataset/NormalRoomLighting/Set3/SpaceOutRandom_Bad_Seeds (s3).jpg,3336,478,3717,875,BAD
/content/drive/My Drive/AAR/dataset/NormalRoomLighting/Set3/SpaceOutRandom_Bad_Seeds (s3).jpg,4473,601,4870,1127,BAD
/content/drive/My Drive/AAR/dataset/NormalRoomLighting/Set3/SpaceOutRandom_Bad_Seeds (s3).jpg,3809,1257,4244,1677,BAD
/content/drive/My Drive/AAR/dataset/NormalRoomLighting/Set3/SpaceOutRandom_Bad_Seeds (s3).jpg,4274,1959,4687,2326,BAD
/content/drive/My Drive/AAR/dataset/NormalRoomLighting/Set3/SpaceOutRandom_Bad_Seeds (s3).jpg,3160,2623,3587,2982,BAD
